Discrete_Time;Time;Acquisition_Number;Sm;Enc_Position;ActTemp_1;ActPos_1;ActVel_1;ActCur_1;VelRef_1;IsdIstwert_1;UsqRegleeausgang_1;UsdRegleeausgang_1;StellwertU_1;ActTemp_2;ActPos_2;ActVel_2;ActCur_2;VelRef_2;IsdIstwert_2;UsqRegleeausgang_2;UsdRegleeausgang_2;StellwertU_2;Board1Acc1X;Board1Acc1Y;Board1Acc1Z;Board1Acc2X;Board1Acc2Y;Board1Acc2Z;Board1Acc3X;Board1Acc3Y;Board1Acc3Z;Board2Acc1X;Board2Acc1Y;Board2Acc1Z;Board2Acc2X;Board2Acc2Y;Board2Acc2Z;Board2Acc3X;Board2Acc3Y;Board2Acc3Z;Board3Acc1X;Board3Acc1Y;Board3Acc1Z;Board3Acc2X;Board3Acc2Y;Board3Acc2Z;Board3Acc3X;Board3Acc3Y;Board3Acc3Z
360050;2022-07-22 15:31:30.657;52;218;9895526;38;4129368864.0;0.0413853526115417;-16.86998;2.22729168686094e-07;-0.06297279;-9.90563;2.729877;0.4789121;37;166279068.0;-0.589748541514079;16.89069;2.22729168686094e-07;0.04792265;10.34951;-2.285252;0.5206284;0.4725342;0.3514404;0.749878;0.3065186;0.5037842;-0.7735596;-0.8458252;0.013549805;0.4666748;-0.8809814;0.01745606;-0.498169;-0.0333252;0.828003;0.4901123;0.8240967;0.009643555;0.4940186;-0.3809815;0.7694092;-0.5548096;-0.8282471;0.5447998;-0.009887695;-0.8009033;0.013549805;-0.5040283
360050;2022-07-22 15:31:30.657;52;218;9895526;38;4129368866.0;-1.99577903747559;-16.60419;1.78341050440926e-07;-0.06020458;-8.878418;2.709402;0.4813575;37;166279067.0;-1.49547131856283;16.60736;1.78341050440926e-07;-0.002994112;9.377192;-2.155118;0.5185566;0.4725342;0.3514404;0.749878;0.3065186;0.5037842;-0.7735596;-0.8458252;0.013549805;0.4666748;-0.8809814;0.01745606;-0.498169;-0.0333252;0.828003;0.4901123;0.8240967;0.009643555;0.4940186;-0.3809815;0.7694092;-0.5548096;-0.8282471;0.5447998;-0.009887695;-0.8009033;0.013549805;-0.5040283
360050;2022-07-22 15:31:30.657;52;218;9895526;38;4129368864.0;-0.498619159062703;-16.60419;1.10735761093228e-07;-0.0502586;-8.736221;2.690549;0.4815061;37;166279068.0;-0.490041693051656;16.60736;1.10735761093228e-07;0.06238948;9.240489;-2.354379;0.5182694;0.4725342;0.3514404;0.749878;0.3065186;0.5037842;-0.7735596;-0.8458252;0.013549805;0.4666748;-0.8809814;0.01745606;-0.498169;-0.0333252;0.828003;0.4901123;0.8240967;0.009643555;0.4940186;-0.3809815;0.7694092;-0.5548096;-0.8282471;0.5447998;-0.009887695;-0.8009033;0.013549805;-0.5040283
360050;2022-07-22 15:31:30.657;52;218;9895526;38;4129368864.0;-0.498619159062703;-16.60419;1.41330010131901e-07;-0.0502586;-8.736221;2.690549;0.4815061;37;166279068.0;-0.490041693051656;16.60736;1.41330010131901e-07;0.06238948;9.240489;-2.354379;0.5182694;0.4725342;0.3514404;0.749878;0.3065186;0.5037842;-0.7735596;-0.8458252;0.013549805;0.4666748;-0.8809814;0.01745606;-0.498169;-0.0333252;0.828003;0.4901123;0.8240967;0.009643555;0.4940186;-0.3809815;0.7694092;-0.5548096;-0.8282471;0.5447998;-0.009887695;-0.8009033;0.013549805;-0.5040283
360051;2022-07-22 15:31:30.658;52;218;9895526;38;4129368865.0;-0.777824719746908;-16.86998;2.75546008533184e-07;-0.0456447;-9.076132;2.650667;0.4807881;37;166279068.0;-0.256782710552216;16.89069;2.75546008533184e-07;-0.011163857;9.632822;-2.124832;0.519207;0.4803467;0.3338623;0.7440186;0.2947998;0.5018311;-0.7579346;-0.8321533;0.009643555;0.4744873;-0.8829346;0.009643555;-0.4942627;-0.03137207;0.8240967;0.4920655;0.8240967;0.01159668;0.4783936;-0.3848877;0.7752686;-0.5372315;-0.8282471;0.5447998;-0.009887695;-0.8067627;0.013549805;-0.5372315
360051;2022-07-22 15:31:30.658;52;218;9895526;38;4129368865.0;-0.777824719746908;-16.86998;3.37938723238539e-07;-0.0456447;-9.076132;2.650667;0.4807881;37;166279067.0;-1.6175799369812;16.89069;3.37938723238539e-07;0.03132354;9.285439;-2.246036;0.5183198;0.4803467;0.3338623;0.7440186;0.2947998;0.5018311;-0.7579346;-0.8321533;0.009643555;0.4744873;-0.8829346;0.009643555;-0.4942627;-0.03137207;0.8240967;0.4920655;0.8240967;0.01159668;0.4783936;-0.3848877;0.7752686;-0.5372315;-0.8282471;0.5447998;-0.009887695;-0.8067627;0.013549805;-0.5372315
360051;2022-07-22 15:31:30.658;52;218;9895526;38;4129368863.0;0.913083791732788;-16.86998;4.11154128239615e-07;-0.0540471;-8.775396;2.666024;0.4812624;37;166279069.0;0.360338767369588;16.89069;4.11154128239615e-07;-0.02414509;9.896948;-2.101101;0.5198345;0.4803467;0.3338623;0.7440186;0.2947998;0.5018311;-0.7579346;-0.8321533;0.009643555;0.4744873;-0.8829346;0.009643555;-0.4942627;-0.03137207;0.8240967;0.4920655;0.8240967;0.01159668;0.4783936;-0.3848877;0.7752686;-0.5372315;-0.8282471;0.5447998;-0.009887695;-0.8067627;0.013549805;-0.5372315
360051;2022-07-22 15:31:30.658;52;218;9895526;38;4129368864.0;0.180984020233154;-17.04805;4.96542853745469e-07;-0.07910862;-9.994884;2.758087;0.4787261;37;166279069.0;0.888173818588257;17.00184;4.96542853745469e-07;0.05283192;10.092146;-2.307018;0.5201832;0.4803467;0.3338623;0.7440186;0.2947998;0.5018311;-0.7579346;-0.8321533;0.009643555;0.4744873;-0.8829346;0.009643555;-0.4942627;-0.03137207;0.8240967;0.4920655;0.8240967;0.01159668;0.4783936;-0.3848877;0.7752686;-0.5372315;-0.8282471;0.5447998;-0.009887695;-0.8067627;0.013549805;-0.5372315
360052;2022-07-22 15:31:30.659;52;218;9895526;38;4129368864.0;-0.357926368713379;-17.24113;9.90709627067687e-07;-0.08779559;-8.096316;2.779631;0.4828472;37;166279069.0;2.64917818705241;17.03204;9.90709627067687e-07;0.03658751;9.325689;-2.272577;0.5187553;0.4803467;0.3338623;0.7440186;0.2947998;0.5018311;-0.7579346;-0.8321533;0.009643555;0.4744873;-0.8829346;0.009643555;-0.4942627;-0.03137207;0.8240967;0.4920655;0.8240967;0.01159668;0.4783936;-0.3848877;0.7752686;-0.5372315;-0.8282471;0.5447998;-0.009887695;-0.8067627;0.013549805;-0.5372315
360052;2022-07-22 15:31:30.659;52;218;9895526;38;4129368862.0;2.06483268737793;-17.04805;5.95563497327212e-07;-0.05749909;-9.580663;2.689708;0.4793875;37;166279067.0;-1.23217169443766;17.00184;5.95563497327212e-07;0.005256555;9.571231;-2.161667;0.5189987;0.4803467;0.3338623;0.7440186;0.2947998;0.5018311;-0.7579346;-0.8321533;0.009643555;0.4744873;-0.8829346;0.009643555;-0.4942627;-0.03137207;0.8240967;0.4920655;0.8240967;0.01159668;0.4783936;-0.3848877;0.7752686;-0.5372315;-0.8282471;0.5447998;-0.009887695;-0.8067627;0.013549805;-0.5372315
